id_mutation;date_mutation;numero_disposition;nature_mutation;valeur_fonciere;adresse_numero;adresse_suffixe;adresse_nom_voie;adresse_code_voie;code_postal;code_commune;nom_commune;code_departement;ancien_code_commune;ancien_nom_commune;id_parcelle;ancien_id_parcelle;numero_volume;lot1_numero;lot1_surface_carrez;lot2_numero;lot2_surface_carrez;lot3_numero;lot3_surface_carrez;lot4_numero;lot4_surface_carrez;lot5_numero;lot5_surface_carrez;nombre_lots;code_type_local;type_local;surface_reelle_bati;nombre_pieces_principales;code_nature_culture;nature_culture;code_nature_culture_speciale;nature_culture_speciale;surface_terrain;longitude;latitude;section_prefixe
2020-1064334;16/09/2020;1;Vente;152000;7;None;RUE JEAN DE LA FONTAINE;1280;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AC0271;None;None;None;nan;None;nan;None;nan;None;None;None;None;0;1;Maison;48;2;S;sols;None;None;290;1.075864;49.402442;000AC
2020-1063842;28/08/2020;1;Vente;248500;28;None;RUE JOLIOT CURIE;1340;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AC0455;None;None;None;nan;None;nan;None;nan;None;None;None;None;0;1;Maison;78;6;S;sols;None;None;485;1.078666;49.399813;000AC
2020-1063599;18/08/2020;1;Vente;158000;48;A;RUE GUYNEMER;1100;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AC0530;None;None;None;nan;None;nan;None;nan;None;None;None;None;0;1;Maison;60;4;S;sols;None;None;145;1.080258;49.397479;000AC
2020-1063827;6/08/2020;1;Vente;109500;17;None;RUE DU MADRILLET;1580;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AC0062;None;None;None;nan;None;nan;None;nan;None;None;None;None;0;1;Maison;75;4;S;sols;None;None;345;1.075955;49.405237;000AC
2020-1063331;3/08/2020;1;Vente;280000;47;None;RUE DU MADRILLET;1580;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AC0043;None;None;None;nan;None;nan;None;nan;None;None;None;None;0;1;Maison;139;5;S;sols;None;None;594;1.075473;49.402864;000AC
2020-1063331;3/08/2020;1;Vente;280000;47;None;RUE DU MADRILLET;1580;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AC0043;None;None;None;nan;None;nan;None;nan;None;None;None;None;0;4;Local industriel. commercial ou assimilé;125;0;S;sols;None;None;594;1.075473;49.402864;000AC
2020-1063606;23/07/2020;1;Vente;110000;5;None;RUE DOCTEUR CALMETTE;600;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AC0392;None;None;None;nan;None;nan;None;nan;None;None;None;None;0;1;Maison;72;4;S;sols;None;None;404;1.076561;49.400816;000AC
2020-1063606;23/07/2020;1;Vente;110000;5;None;RUE DOCTEUR CALMETTE;600;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AC0392;None;None;None;nan;None;nan;None;nan;None;None;None;None;0;3;Dépendance;nan;0;S;sols;None;None;404;1.076561;49.400816;000AC
2020-1062806;2/07/2020;1;Vente;297000;30;None;RUE DE BUFFON;350;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AC0747;None;None;None;nan;None;nan;None;nan;None;None;None;None;0;1;Maison;126;6;S;sols;None;None;552;1.078934;49.404545;000AC
2020-1061794;20/05/2020;1;Vente;65000;2;None;RUE JEAN PERRIN;1330;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AC0638;None;None;20;73.77;29;nan;5;nan;None;None;None;None;3;2;Appartement;86;4;None;None;None;None;nan;1.077678;49.400639;000AC
2020-1061715;18/05/2020;1;Vente;157500;6;None;RUE M BERTHELOT;1600;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AC0442;None;None;None;nan;None;nan;None;nan;None;None;None;None;0;1;Maison;68;4;S;sols;None;None;482;1.077897;49.400421;000AC
2020-1060969;9/03/2020;1;Vente;148000;17;None;RUE JEAN PERRIN;1330;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AC0324;None;None;None;nan;None;nan;None;nan;None;None;None;None;0;1;Maison;63;4;S;sols;None;None;519;1.076925;49.40176;000AC
2020-1061413;28/02/2020;2;Vente;71000;21;B;RUE JEAN DE LA FONTAINE;1280;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AC0766;None;None;None;nan;None;nan;None;nan;None;None;None;None;0;None;None;nan;nan;S;sols;None;None;573;1.078091;49.402303;000AC
2020-1060651;26/02/2020;1;Vente;248000;16;None;RUE RACINE;2140;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AC0262;None;None;None;nan;None;nan;None;nan;None;None;None;None;0;1;Maison;83;3;S;sols;None;None;422;1.076831;49.402651;000AC
2020-1060976;19/02/2020;1;Vente;143000;21;None;RUE MARIUS VALLEE;1620;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AC0405;None;None;None;nan;None;nan;None;nan;None;None;None;None;0;1;Maison;75;5;S;sols;None;None;363;1.076605;49.399603;000AC
2020-1060494;14/02/2020;1;Vente;157700;7;None;RUE RENE LAENNEC;2170;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AC0488;None;None;None;nan;None;nan;None;nan;None;None;None;None;0;1;Maison;68;4;S;sols;None;None;411;1.079189;49.398631;000AC
2020-1060249;30/01/2020;1;Vente;113500;6;None;RUE MOLIERE;1720;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AC0210;None;None;None;nan;None;nan;None;nan;None;None;None;None;0;1;Maison;56;3;S;sols;None;None;336;1.076105;49.403391;000AC
2019-1118217;18/12/2019;1;Vente;60000;8;None;RUE JEAN PERRIN;1330;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AC0638;None;None;100;nan;117;63.01;122;nan;None;None;None;None;3;2;Appartement;73;3;None;None;None;None;nan;1.077678;49.400639;000AC
2019-1118029;10/12/2019;1;Vente;88500;27;None;RUE JEAN DE LA FONTAINE;1280;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AC0283;None;None;15;nan;18;nan;7;67.88;None;None;None;None;3;2;Appartement;67;4;None;None;None;None;nan;1.078653;49.402246;000AC
2019-1118029;10/12/2019;1;Vente;88500;27;None;RUE JEAN DE LA FONTAINE;1280;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AC0283;None;None;24;nan;None;nan;None;nan;None;None;None;None;1;3;Dépendance;nan;0;None;None;None;None;nan;1.078653;49.402246;000AC
2019-1117535;23/11/2019;1;Vente;106300;6;None;RUE JEAN PERRIN;1330;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AC0638;None;None;76;nan;86;nan;91;nan;None;None;None;None;3;2;Appartement;86;4;None;None;None;None;nan;1.077678;49.400639;000AC
2019-1117396;8/11/2019;1;Vente;163000;11;None;RUE LOUIS BRAILLE;1540;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AC0472;None;None;None;nan;None;nan;None;nan;None;None;None;None;0;1;Maison;81;5;S;sols;None;None;385;1.07967;49.399276;000AC
2019-1116122;9/09/2019;1;Vente;232000;23;None;RUE JEAN DE LA FONTAINE;1280;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AC0281;None;None;None;nan;None;nan;None;nan;None;None;None;None;0;1;Maison;96;4;S;sols;None;None;852;nan;nan;000AC
2019-1115225;19/07/2019;1;Vente;127000;1;None;RUE BOIELDIEU;290;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AC0071;None;None;None;nan;None;nan;None;nan;None;None;None;None;0;1;Maison;76;4;S;sols;None;None;657;1.076401;49.405776;000AC
2019-1114791;15/07/2019;1;Vente;203000;21;None;RUE RACINE;2140;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AC0223;None;None;None;nan;None;nan;None;nan;None;None;None;None;0;1;Maison;120;5;S;sols;None;None;284;1.07743;49.403011;000AC
2019-1115270;12/07/2019;1;Vente;148000;37;None;RUE MOLIERE;1720;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AC0179;None;None;None;nan;None;nan;None;nan;None;None;None;None;0;1;Maison;81;4;S;sols;None;None;430;1.078584;49.403667;000AC
2019-1114673;9/07/2019;1;Vente;186000;89;None;RUE JEAN PERRIN;1330;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AC0338;None;None;None;nan;None;nan;None;nan;None;None;None;None;0;1;Maison;91;4;S;sols;None;None;149;1.080579;49.401057;000AC
2019-1114673;9/07/2019;1;Vente;186000;89;None;RUE JEAN PERRIN;1330;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AC0585;None;None;None;nan;None;nan;None;nan;None;None;None;None;0;3;Dépendance;nan;0;S;sols;None;None;18;1.08027;49.401319;000AC
2019-1114673;9/07/2019;1;Vente;186000;nan;None;RUE JEAN PERRIN;1330;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AC0589;None;None;None;nan;None;nan;None;nan;None;None;None;None;0;None;None;nan;nan;S;sols;None;None;140;1.080389;49.401189;000AC
2019-1114673;9/07/2019;1;Vente;186000;nan;None;RUE JEAN PERRIN;1330;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AC0590;None;None;None;nan;None;nan;None;nan;None;None;None;None;0;None;None;nan;nan;S;sols;None;None;391;1.080152;49.401229;000AC
2019-1114963;5/07/2019;1;Vente;257000;47;None;RUE ROLAND GARROS;2220;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AC0738;None;None;None;nan;None;nan;None;nan;None;None;None;None;0;1;Maison;131;6;S;sols;None;None;400;1.079939;49.397334;000AC
2019-1114661;5/07/2019;1;Vente;59000;4;None;RUE JEAN PERRIN;1330;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AC0638;None;None;38;nan;51;63.05;57;nan;None;None;None;None;3;2;Appartement;73;3;None;None;None;None;nan;1.077678;49.400639;000AC
2019-1114573;3/07/2019;1;Vente;215000;17;None;RUE JEAN DE LA FONTAINE;1280;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AC0278;None;None;None;nan;None;nan;None;nan;None;None;None;None;0;1;Maison;106;5;S;sols;None;None;383;1.077484;49.402323;000AC
2019-1114202;21/06/2019;1;Vente;290000;89;None;RUE DU MADRILLET;1580;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AC0763;None;None;None;nan;None;nan;None;nan;None;None;None;None;0;4;Local industriel. commercial ou assimilé;265;0;S;sols;None;None;252;1.074787;49.399826;000AC
2019-1113226;24/04/2019;1;Vente;87000;36;None;RUE JEAN DE LA FONTAINE;1280;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AC0303;None;None;None;nan;None;nan;None;nan;None;None;None;None;0;1;Maison;64;3;S;sols;None;None;342;1.078555;49.401843;000AC
2019-1113223;18/04/2019;1;Vente;155000;9;None;RUE PHILIPPE PINEL;1980;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AC0475;None;None;None;nan;None;nan;None;nan;None;None;None;None;0;1;Maison;81;5;S;sols;None;None;388;1.079433;49.399115;000AC
2019-1112894;9/04/2019;1;Vente;52500;27;None;RUE JEAN DE LA FONTAINE;1280;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AC0283;None;None;1;55.73;9;nan;None;nan;None;None;None;None;2;2;Appartement;56;3;None;None;None;None;nan;1.078653;49.402246;000AC
2019-1112894;9/04/2019;1;Vente;52500;27;None;RUE JEAN DE LA FONTAINE;1280;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AC0283;None;None;19;nan;None;nan;None;nan;None;None;None;None;1;3;Dépendance;nan;0;None;None;None;None;nan;1.078653;49.402246;000AC
2019-1112396;6/03/2019;1;Vente;103000;39;None;RUE MOLIERE;1720;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AC0181;None;None;None;nan;None;nan;None;nan;None;None;None;None;0;1;Maison;56;3;S;sols;None;None;436;1.07886;49.403652;000AC
2019-1112636;4/03/2019;1;Vente;126000;7;None;RUE JEAN PERRIN;1330;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AC0724;None;None;None;nan;None;nan;None;nan;None;None;None;None;0;1;Maison;65;4;S;sols;None;None;555;1.076227;49.401804;000AC
2019-1112097;19/02/2019;1;Vente;145000;36;None;RUE JOLIOT CURIE;1340;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AC0459;None;None;None;nan;None;nan;None;nan;None;None;None;None;0;1;Maison;60;3;S;sols;None;None;320;1.07951;49.399799;000AC
2019-1111515;8/01/2019;1;Vente;55000;6;None;RUE JEAN PERRIN;1330;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AC0638;None;None;73;nan;77;63.05;96;nan;None;None;None;None;3;2;Appartement;73;3;None;None;None;None;nan;1.077678;49.400639;000AC
2018-1037066;28/12/2018;1;Vente;161000;28;None;RUE DE BUFFON;350;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AC0101;None;None;None;nan;None;nan;None;nan;None;None;None;None;0;1;Maison;63;3;S;sols;None;None;316;1.07861;49.404574;000AC
2018-1037066;28/12/2018;1;Vente;161000;28;None;RUE DE BUFFON;350;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AC0101;None;None;None;nan;None;nan;None;nan;None;None;None;None;0;1;Maison;84;4;S;sols;None;None;316;1.07861;49.404574;000AC
2018-1036996;18/12/2018;1;Vente;177000;47;None;RUE JEAN DE LA FONTAINE;1280;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AC0286;None;None;None;nan;None;nan;None;nan;None;None;None;None;0;1;Maison;53;3;S;sols;None;None;381;1.079311;49.402183;000AC
2018-1036483;14/12/2018;1;Vente;142000;45;None;RUE JEAN PERRIN;1330;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AC0357;None;None;None;nan;None;nan;None;nan;None;None;None;None;0;1;Maison;73;4;S;sols;None;None;379;1.078365;49.40127;000AC
2018-1036603;4/12/2018;1;Vente;216000;38;None;RUE MOLIERE;1720;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AC0194;None;None;None;nan;None;nan;None;nan;None;None;None;None;0;1;Maison;104;4;S;sols;None;None;515;1.07865;49.403152;000AC
2018-1036150;23/11/2018;1;Vente;131000;14;None;RUE JEAN DE LA FONTAINE;1280;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AC0743;None;None;None;nan;None;nan;None;nan;None;None;None;None;0;1;Maison;81;4;S;sols;None;None;317;1.07688;49.401948;000AC
2018-1036140;20/11/2018;1;Vente;151700;15;None;RUE JOLIOT CURIE;1340;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AC0440;None;None;None;nan;None;nan;None;nan;None;None;None;None;0;1;Maison;78;4;S;sols;None;None;429;1.078125;49.400186;000AC
2018-1035338;15/10/2018;1;Vente;195000;26;None;RUE MOLIERE;1720;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AC0201;None;None;None;nan;None;nan;None;nan;None;None;None;None;0;1;Maison;96;5;S;sols;None;None;350;1.077583;49.403277;000AC
2018-1035436;8/10/2018;1;Vente;155000;8;None;RUE MARX DORMOY;1690;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AC0290;None;None;None;nan;None;nan;None;nan;None;None;None;None;0;1;Maison;102;5;S;sols;None;None;486;1.080353;49.402067;000AC
2018-1034978;17/09/2018;1;Vente;157010;6;None;RUE RENE LAENNEC;2170;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AC0495;None;None;None;nan;None;nan;None;nan;None;None;None;None;0;1;Maison;78;4;S;sols;None;None;491;1.079146;49.398277;000AC
2018-1034600;4/09/2018;1;Vente;136000;7;None;RUE JEAN DE LA FONTAINE;1280;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AC0271;None;None;None;nan;None;nan;None;nan;None;None;None;None;0;1;Maison;48;2;S;sols;None;None;290;1.075864;49.402442;000AC
2018-1034730;31/08/2018;1;Vente;124500;10;None;RUE DOCTEUR CALMETTE;600;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AC0382;None;None;None;nan;None;nan;None;nan;None;None;None;None;0;1;Maison;59;3;S;sols;None;None;451;1.076045;49.400632;000AC
2018-1034399;28/08/2018;1;Vente;75000;4;None;RUE JEAN PERRIN;1330;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AC0638;None;None;37;nan;52;74.03;None;nan;None;None;None;None;2;2;Appartement;86;4;None;None;None;None;nan;1.077678;49.400639;000AC
2018-1034399;28/08/2018;1;Vente;75000;4;None;RUE JEAN PERRIN;1330;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AC0638;None;None;60;nan;None;nan;None;nan;None;None;None;None;1;2;Appartement;73;3;None;None;None;None;nan;1.077678;49.400639;000AC
2018-1034436;9/08/2018;1;Vente;200000;87;None;RUE DU MADRILLET;1580;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AC0654;None;None;None;nan;None;nan;None;nan;None;None;None;None;0;1;Maison;78;2;S;sols;None;None;591;1.07494;49.399985;000AC
2018-1034436;9/08/2018;1;Vente;200000;87;None;RUE DU MADRILLET;1580;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AC0654;None;None;None;nan;None;nan;None;nan;None;None;None;None;0;4;Local industriel. commercial ou assimilé;150;0;S;sols;None;None;591;1.07494;49.399985;000AC
2018-1034077;3/08/2018;1;Vente;108000;21;None;RUE MARIUS VALLEE;1620;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AC0405;None;None;None;nan;None;nan;None;nan;None;None;None;None;0;1;Maison;75;5;S;sols;None;None;363;1.076605;49.399603;000AC
2018-1032473;18/05/2018;1;Vente;202500;6;None;RUE DOCTEUR ROUX;650;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AC0029;None;None;None;nan;None;nan;None;nan;None;None;None;None;0;1;Maison;72;4;S;sols;None;None;410;1.075435;49.401054;000AC
2018-1032616;14/05/2018;1;Vente;140000;19;None;RUE MARIUS VALLEE;1620;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AC0406;None;None;None;nan;None;nan;None;nan;None;None;None;None;0;1;Maison;80;4;S;sols;None;None;333;1.076649;49.399772;000AC
2018-1031782;6/04/2018;1;Vente;170000;15;None;RUE DU MADRILLET;1580;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AC0063;None;None;None;nan;None;nan;None;nan;None;None;None;None;0;1;Maison;60;4;S;sols;None;None;220;1.075896;49.405319;000AC
2018-1031681;26/03/2018;1;Vente;173000;55;None;RUE JEAN PERRIN;1330;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AC0353;None;None;None;nan;None;nan;None;nan;None;None;None;None;0;1;Maison;120;5;S;sols;None;None;481;1.07889;49.401415;000AC
2018-1031248;1/03/2018;1;Vente;162000;37;None;RUE ROLAND GARROS;2220;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AC0539;None;None;None;nan;None;nan;None;nan;None;None;None;None;0;1;Maison;90;3;S;sols;None;None;420;1.078551;49.397553;000AC
2018-1030690;29/01/2018;1;Vente;195000;2;None;RUE RENE LAENNEC;2170;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AC0493;None;None;None;nan;None;nan;None;nan;None;None;None;None;0;1;Maison;90;4;S;sols;None;None;391;1.078641;49.398352;000AC
2018-1030970;25/01/2018;1;Vente;75000;2;None;RUE JEAN PERRIN;1330;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AC0638;None;None;18;73.61;30;nan;7;nan;None;None;None;None;3;2;Appartement;86;4;None;None;None;None;nan;1.077678;49.400639;000AC
2018-1030519;5/01/2018;1;Vente;216500;26;None;RUE GUYNEMER;1100;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AC0514;None;None;None;nan;None;nan;None;nan;None;None;None;None;0;1;Maison;168;6;S;sols;None;None;1022;1.077485;49.397888;000AC
2017-546093;26/12/2017;1;Vente;150000;7;B;RUE JEAN DE LA FONTAINE;1280;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AC0272;None;None;None;nan;None;nan;None;nan;None;None;None;None;0;1;Maison;89;4;S;sols;None;None;339;1.076062;49.402411;000AC
2017-545589;14/12/2017;1;Vente;207500;27;None;RUE ROLAND GARROS;2220;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AC0547;None;None;None;nan;None;nan;None;nan;None;None;None;None;0;1;Maison;143;5;S;sols;None;None;385;1.077068;49.397678;000AC
2017-545600;8/12/2017;1;Vente;130000;39;B;RUE DU MADRILLET;1580;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AC0047;None;None;None;nan;None;nan;None;nan;None;None;None;None;0;1;Maison;56;2;S;sols;None;None;626;1.075638;49.403422;000AC
2017-545487;6/12/2017;1;Vente;175000;15;None;RUE ROLAND GARROS;2220;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AC0552;None;None;None;nan;None;nan;None;nan;None;None;None;None;0;1;Maison;95;4;S;sols;None;None;456;1.075771;49.397801;000AC
2017-545483;1/12/2017;1;Vente;119000;5;None;RUE JEAN PERRIN;1330;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AC0321;None;None;None;nan;None;nan;None;nan;None;None;None;None;0;1;Maison;70;4;S;sols;None;None;487;1.075899;49.40183;000AC
2017-545325;24/11/2017;1;Vente;98000;11;None;RUE MOLIERE;1720;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AC0164;None;None;None;nan;None;nan;None;nan;None;None;None;None;0;1;Maison;94;4;S;sols;None;None;448;1.076459;49.403865;000AC
2017-544989;23/10/2017;1;Vente;158000;2;None;RUE JEAN DE LA FONTAINE;1280;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AC0039;None;None;None;nan;None;nan;None;nan;None;None;None;None;0;1;Maison;62;3;S;sols;None;None;390;1.075282;49.402192;000AC
2017-544753;2/10/2017;1;Vente;185000;9;None;RUE ROLAND GARROS;2220;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AC0557;None;None;None;nan;None;nan;None;nan;None;None;None;None;0;1;Maison;104;4;S;sols;None;None;498;1.075312;49.397871;000AC
2017-544466;15/09/2017;1;Vente;82812.5;9;None;RUE JEAN DE LA FONTAINE;1280;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AC0273;None;None;None;nan;None;nan;None;nan;None;None;None;None;0;1;Maison;115;5;S;sols;None;None;534;1.076208;49.4024;000AC
2017-544143;8/09/2017;1;Vente;136000;11;None;RUE DOCTEUR ROUX;650;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AC0379;None;None;None;nan;None;nan;None;nan;None;None;None;None;0;1;Maison;75;4;S;sols;None;None;380;1.07562;49.400371;000AC
2017-543904;31/08/2017;1;Vente;135000;37;B;RUE MOLIERE;1720;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AC0180;None;None;None;nan;None;nan;None;nan;None;None;None;None;0;1;Maison;81;4;S;sols;None;None;430;1.07868;49.403629;000AC
2017-543865;16/08/2017;1;Vente;135000;33;None;RUE JEAN PERRIN;1330;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AC0362;None;None;None;nan;None;nan;None;nan;None;None;None;None;0;1;Maison;70;4;S;sols;None;None;141;1.07771;49.401422;000AC
